,Country,City,Confirmed,Recovered,Deaths,Latitude,Longtitude
838,Spain,Castile-La Mancha,18053,4782,2255,39.4177902,-2.6232332
839,Spain,Castile and León,17776,5943,1612,41.8037172,-4.7471726
840,Spain,Basque Country,13780,8459,1193,42.9911816,-2.5543023
841,Spain,Andalusia,12495,3992,1107,37.3399964,-4.5811614
842,Spain,Valencian Community,10906,5809,1147,39.6819591,-0.7654406
843,Spain,Galicia,8932,1730,382,42.61946,-7.863112
844,Spain,Aragon,5295,1781,695,41.3787291,-0.7639373
845,Spain,Navarre,5180,1552,417,42.61254875,-1.830787682991546
846,Spain,La Rioja,4865,1964,307,42.3285528,-2.4674917
847,Spain,Extremadura,3403,1358,411,39.1748426,-6.1529891
848,Spain,Asturias,2509,688,231,43.271087800000004,-5.854145744587305
849,Spain,Cantabria,2273,913,178,43.1595664,-4.0878382
850,Spain,Canary Islands,2140,1017,128,28.2935785,-16.621447121144122
851,Spain,Balearic Islands,1878,1081,172,2.8804305326400756,39.6134018
852,Spain,Region of Murcia,1741,791,125,37.9166355,-1.4779797
853,Spain,Ceuta,125,84,4,35.888361,-5.304138
854,Spain,Melilla,116,61,2,35.2918698,-2.9409026
855,Sri Lanka,Colombo,120,0,0,6.9349969,79.8538463
856,Sri Lanka,Kalutara,58,0,0,6.5835219,79.9612508
857,Sri Lanka,Puttalam,35,0,0,8.0301856,79.8286583
858,Sri Lanka,Gampaha,33,0,0,7.0925595,79.9951396
859,Sri Lanka,Jaffna,16,0,0,9.665093,80.0093029
860,Sri Lanka,Kandy,7,0,0,7.2930922,80.6350768
861,Sri Lanka,Ratnapura,5,0,0,6.6803691,80.4022975
862,Sri Lanka,Kegalle,4,0,0,7.2532006,80.3454132
863,Sri Lanka,Ampara,2,0,0,7.2911226,81.6723954
864,Sri Lanka,Kurunegala,2,0,0,7.4870464,80.364908
865,Sri Lanka,Matara,2,0,0,5.947822,80.5482919
866,Sri Lanka,Badulla,1,0,0,6.9898202,81.0569425
867,Sri Lanka,Batticaloa,1,0,0,7.7356027,81.6941956
868,Sri Lanka,Galle,1,0,0,6.0328139,80.214955
869,Sri Lanka,Vavuniya,1,0,0,8.7593517,80.5000778
870,Sweden,Stockholm County,6681,0,0,59.3901513,18.66427492013602
871,Sweden,Västra Götaland County,1745,0,0,58.203026949999995,12.649730022427754
872,Sweden,Östergötland County,1282,0,0,58.36782395,16.050427203885352
873,Sweden,Södermanland County,1004,0,0,58.96382725,16.729934811622115
874,Sweden,Uppsala County,767,0,0,60.1486,17.6249561013141
875,Sweden,Örebro County,753,0,0,15.2151181,59.2747287
876,Sweden,Västmanland County,610,0,0,59.6965639,16.18465359159597
877,Sweden,Jonkoping County,592,0,0,57.535426,14.641181601671247
878,Sweden,Skåne County,592,0,0,55.846940950000004,13.635831212379532
879,Sweden,Dalarna County,569,0,0,61.060377849999995,14.215087316959057
880,Sweden,Gavleborg County,467,0,0,61.26138005,16.698710112152167
881,Sweden,Halland County,288,0,0,56.96045925,12.807325812324002
882,Sweden,Västerbotten County,254,0,0,64.7196392,18.569708339695726
883,Sweden,Jamtland County,249,0,0,63.345222199999995,14.124985984451182
884,Sweden,Kronoberg County,211,0,0,56.80067805,14.411160995108743
885,Sweden,Norrbotten County,208,0,0,66.9798719,20.000300813027625
886,Sweden,Västernorrland County,158,0,0,63.058969250000004,18.105868264726514
887,Sweden,Kalmar County,128,0,0,57.02784235,16.57526801061616
888,Sweden,Varmland County,124,0,0,59.89054465,13.294924808070956
889,Sweden,Blekinge County,54,0,0,56.12401225,15.402123955552621
890,Sweden,Gotland County,19,0,0,57.6783173,18.638463586098844
891,Switzerland,Vaud,4794,1,266,46.6356963,6.5320717
892,Switzerland,Geneva,4438,1,178,46.2017559,6.1466014
893,Switzerland,Zurich,3728,11,90,47.3723941,8.5423328
894,Switzerland,Ticino,2953,568,269,46.3356506,8.753706
895,Switzerland,Valais,1682,0,75,46.2303063,7.6605757
896,Switzerland,Canton of Bern,1515,0,55,46.9482713,7.4514512
897,Switzerland,Aargau,943,0,17,47.412396,8.1948321
898,Switzerland,Basel City,917,0,33,47.5579097,7.5927728
899,Switzerland,Fribourg,907,0,49,46.6789116,7.1027113
900,Switzerland,Basel-Landschaft,781,0,22,47.5092938,7.6588333
901,Switzerland,Grisons,746,0,35,46.6960615,9.6027351
902,Switzerland,St. Gallen,680,0,17,47.4250593,9.3765878
903,Switzerland,Neuchâtel,602,0,34,46.9895828,6.9292641
904,Switzerland,Lucerne,599,0,9,47.0505452,8.3054682
905,Switzerland,Uri,334,0,4,46.7864413,8.6420159
906,Switzerland,Solothurn,329,0,5,47.31874,7.6698284
907,Switzerland,Thurgau,308,0,8,47.5859649,9.1428769
908,Switzerland,Canton of Zug,265,1,3,46.896312,9.42814
909,Switzerland,Schwyz,265,0,10,47.0571976,8.7222073
910,Switzerland,Glarus,198,0,2,46.9796562,9.108812
911,Switzerland,Jura,188,0,2,47.3566699,7.1598893
912,Switzerland,Nidwalden,106,0,0,46.942756,8.4119773
913,Switzerland,Appenzell Ausserrhoden,79,0,3,47.3960076,9.3705839
914,Switzerland,Obwalden,65,0,0,46.8613857,8.2067825
915,Switzerland,Schaffhausen,60,0,1,47.6960491,8.634513
916,Switzerland,Appenzell Innerrhoden,24,0,0,47.3007262,9.3991527
917,Tunisia,Tunis,199,0,6,33.8439408,9.400138
918,Tunisia,Ariana,94,0,5,36.968573500000005,10.121985506329507
919,Tunisia,Ben Arous,91,0,3,36.748860300000004,10.22460082000001
920,Tunisia,Medenine,86,0,3,32.981998700000005,11.287025364730832
921,Tunisia,Kebili,85,0,0,33.33877015,8.703290964584628
922,Tunisia,Sousse,78,0,5,35.828829,10.640525
923,Tunisia,La Manouba,39,0,5,36.8115973,10.08576318719322
924,Tunisia,Gafsa,38,0,0,34.43367,8.79079875204918
925,Tunisia,Monastir,37,0,0,35.739872399999996,10.798839679614952
926,Tunisia,Sfax,36,0,5,34.8433201,10.5178537
927,Tunisia,Tataouine,32,0,1,31.7317009,9.770219749624271
928,Tunisia,Gabes,22,0,0,33.7765032,9.793062965576159
929,Tunisia,Bizerte,19,0,1,37.2720905,9.8708565
930,Tunisia,Mahdia,15,0,1,35.487789250000006,10.962243331900265
931,Tunisia,Nabeul,12,0,1,36.4823676,10.67071969788044
932,Tunisia,Kairouan,6,0,0,35.6710101,10.10062
933,Tunisia,Kasserine,5,0,0,35.1678191,8.8348097
934,Tunisia,Kef,5,0,1,36.03576425,8.72493808761197
935,Tunisia,Sidi Bou Zid,5,0,1,36.8632509,10.3042111
936,Tunisia,Tozeur,5,0,0,33.913484999999994,8.111824071052634
937,Tunisia,Beja,3,0,0,36.746230350000005,9.203232836920055
938,Tunisia,Zaghouan,3,0,0,36.41171955,10.201979784444635
939,Tunisia,Jendouba,1,0,0,36.67797255,8.752646965460535
940,Tunisia,Siliana,1,0,0,35.9715323,9.3577128756367
941,Ukraine,Chernivtsi Oblast,1199,45,21,48.3810791,26.1081673
942,Ukraine,Kyiv city,1122,53,20,50.3876531,30.4713605
943,Ukraine,Ivano-Frankivsk Oblast,684,27,43,48.7481718,24.5207477
944,Ukraine,Ternopil Oblast,532,45,7,49.6630002,25.6167516
945,Ukraine,Kyiv Oblast,505,38,12,50.178595,30.4924884
946,Ukraine,Rivne Oblast,437,39,11,51.2074112,26.5208033
947,Ukraine,Vinnytsia Oblast,370,51,3,48.8990315,28.516068
948,Ukraine,Zhytomyr Oblast,309,4,6,50.9080532,28.3867504
949,Ukraine,Lviv Oblast,298,39,12,49.6512234,23.8266948
950,Ukraine,Kirovohrad Oblast,283,35,14,48.3725226,31.7834817
951,Ukraine,Zakarpattia Oblast,260,27,6,48.2953664,23.4466092
952,Ukraine,Cherkasy Oblast,234,36,3,49.1460165,31.2271744
953,Ukraine,Volyn Oblast,203,26,4,51.5451167,24.6627893
954,Ukraine,Dnipropetrovsk Oblast,195,11,1,48.662589,34.9501715
955,Ukraine,Odessa Oblast,169,8,2,46.1147226,29.9567193
956,Ukraine,Zaporizhia Oblast,163,25,4,47.4165079,35.922969
957,Ukraine,Poltava Oblast,161,12,3,49.8607809,33.7498787
958,Ukraine,Kharkiv Oblast,118,12,2,49.8299582,36.3788957
959,Ukraine,Mykolaiv Oblast,103,0,1,47.3886032,31.9442334
960,Ukraine,Sumy Oblast,90,34,4,50.7696518,34.3289305
961,Ukraine,Kherson Oblast,77,11,1,46.5421715,33.4079326
962,Ukraine,Khmelnytskyi Oblast,65,7,5,49.268624,27.0635998
963,Ukraine,Luhansk Oblast,27,3,0,49.2724587,38.9150477
964,Ukraine,Donetsk Oblast,24,10,1,47.9212914,37.7809825
965,Ukraine,Chernihiv Oblast,19,3,1,51.272593,31.7417235
966,United Kingdom,Greater London,18000,0,0,51.4893335,-0.14405508452768728
967,United Kingdom,Midlands,11368,0,0,50.5988926,-4.1006857
968,United Kingdom,North West,10027,0,0,52.2370231,-0.4686149
969,United Kingdom,North East and Yorkshire,9070,0,0,54.5801786,-1.1761942
970,United Kingdom,South East England,8517,0,0,51.46426255,-0.6517147211401418
971,United Kingdom,Scotland,6067,0,0,56.7861112,-4.1140518
972,United Kingdom,East of England,6002,0,0,52.2199774,0.4875777469166293
973,United Kingdom,Wales,5610,0,0,52.2928116,-3.73893
974,United Kingdom,South West England,3392,0,0,51.0339991,-2.949011916021195
975,United Kingdom,Northern Ireland,1882,0,0,54.6294982,-6.7654416
976,United States,New York,263,0,15740,40.7127281,-74.0060152
977,United States,New Jersey,99989,0,5368,40.0757384,-74.4041622
978,United States,Massachusetts,46023,0,2360,42.3788774,-72.032366
979,United States,California,37369,0,1469,36.7014631,-118.7559974
980,United States,Pennsylvania,37069,0,1421,40.9699889,-77.7278831
981,United States,Illinois,36934,0,1688,40.0796606,-89.4337288
982,United States,Michigan,35291,0,2977,43.6211955,-84.6824346
983,United States,Florida,27869,0,867,27.7567667,-81.4639835
984,United States,Louisiana,24854,7044,1405,30.8703881,-92.007126
985,United States,Georgia,21102,0,846,32.3293809,-83.1137366
986,United States,Connecticut,20360,0,1423,41.6500201,-72.7342163
987,United States,Texas,20196,6486,517,31.8160381,-99.5120986
988,United States,Maryland,14193,930,584,39.5162234,-76.9382069
989,United States,Ohio,13725,0,557,40.2253569,-82.6881395
990,United States,Washington,12282,0,682,38.8949855,-77.0365708
991,United States,Indiana,12097,0,630,40.3270127,-86.1746933
992,United States,Colorado,10447,0,486,38.7251776,-105.6077167
993,United States,Virginia,9630,0,324,37.1232245,-78.4927721
994,United States,Tennessee,7394,3828,157,35.7730076,-86.2820081
995,United States,North Carolina,6951,0,213,35.6729639,-79.0392919
996,United States,Missouri,5941,0,189,38.7604815,-92.5617875
997,United States,Arizona,5769,0,249,34.395342,-111.7632755
998,United States,Rhode Island,5500,0,171,41.7962409,-71.5992372
999,United States,Alabama,5327,0,186,33.2588817,-86.8295337
1000,United States,Mississippi,4716,0,183,32.9715645,-89.7348497
1001,United States,Wisconsin,4620,0,242,44.4308975,-89.6884637
1002,United States,South Carolina,4608,0,135,33.6874388,-80.4363743
1003,United States,Nevada,4208,0,195,39.5158825,-116.8537227
1004,United States,Iowa,3641,1293,83,41.9216734,-93.3122705
1005,United States,Utah,3296,888,32,39.4225192,-111.7143584
1006,United States,Kentucky,3192,1174,171,37.5726028,-85.1551411
1007,United States,"Washington, D.C.",3098,636,112,36.29885175,-82.35919331410948
1008,United States,Delaware,2931,565,82,38.6920451,-75.4013315
1009,United States,Oklahoma,2807,0,164,34.9550817,-97.2684063
1010,United States,Minnesota,2567,1254,160,45.9896587,-94.6113288
1011,United States,Kansas,2482,0,112,38.27312,-98.5821872
1012,United States,Arkansas,2262,849,43,35.2048883,-92.4479108
1013,United States,New Mexico,2072,0,65,34.5708167,-105.993007
1014,United States,Oregon,2002,0,78,43.9792797,-120.737257
1015,United States,Idaho,1766,710,51,43.6447642,-114.0154071
1016,United States,South Dakota,1755,824,8,44.6471761,-100.348761
1017,United States,Nebraska,1722,0,38,41.7370229,-99.5873816
1018,United States,New Hampshire,1491,546,42,43.4849133,-71.6553992
1019,United States,Puerto Rico,1213,0,62,18.2214149,-66.41328179513847
1020,United States,West Virginia,929,330,26,38.4758406,-80.8408415
1021,United States,Maine,888,443,36,45.709097,-68.8590201
1022,United States,Vermont,818,0,40,44.5990718,-72.5002608
1023,United States,North Dakota,644,214,13,47.6201461,-100.540737
1024,United States,Hawaii,596,455,12,21.2160437,-157.975203
1025,United States,Montana,437,273,12,47.3752671,-109.6387579
1026,United States,Wyoming,332,279,7,43.1700264,-107.5685348
1027,United States,Alaska,329,168,9,64.4459613,-149.680909
1028,United States,Guam,136,119,5,13.450125700000001,144.75755102972062
1029,United States,U.S. Virgin Islands,54,48,3,17.789187,-64.7080574
1030,United States,Northern Mariana Islands,14,11,2,14.149020499999999,145.21345248318923
1031,United States,American Samoa,0,0,0,-14.300630949999999,-170.69597479165532
1032,Uruguay,Montevideo Department,393,234,7,-13.6446193,-73.6921747
1033,Uruguay,Canelones Department,78,56,2,-56.2817519,-34.5242373
1034,Uruguay,Maldonado Department,23,10,1,-12.5938633,-69.1866773
1035,Uruguay,Salto Department,12,5,0,-14.9766657,-72.3129892
1036,Uruguay,Río Negro Department,9,1,0,-11.2086393,-74.6598508
1037,Uruguay,Colonia Department,8,3,0,-3.5167567,-72.4373388
1038,Uruguay,Lavalleja Department,4,0,0,-8.0662749,-79.0496323
1039,Uruguay,San José Department,3,0,0,-7.3391524,-78.0509759
1040,Uruguay,Durazno Department,1,0,0,-13.4232342,-76.1705954
1041,Uruguay,Flores Department,1,1,0,-12.1873586,-76.9903021
1042,Uruguay,Paysandú Department,1,1,0,-58.0892136,-32.3217257
1043,Uruguay,Rocha Department,1,1,0,-14.4934583,-75.2396406
1044,Uruguay,Soriano Department,1,1,0,-13.9138455,-75.9249243
